0,296,0.010111172149267128
1,457,0.008966473517801056
2,110,0.00878825851784973
3,150,0.008736291779407875
4,47,0.008574839926495386
5,380,0.008247584975426391
6,293,0.007778996547607694
7,165,0.007639537404908734
8,648,0.007633131243395827
9,316,0.0074453153836290045
10,10,0.007333939200010725
11,223,0.007317299755865666
12,344,0.0072704272279489855
13,6,0.007231547389516639
14,253,0.007158978986228428
15,231,0.007109443919556731
16,16,0.007012820818449797
17,288,0.006959476976664101
18,555,0.006929155686032982
19,434,0.006896763601355741
