0,1198,0.005592003937660623
1,2959,0.005344683038259796
2,1197,0.005014999575957606
3,2918,0.004610308741178272
4,1291,0.004601809076203299
5,2997,0.004518171526497393
6,1259,0.004461603266808814
7,2329,0.004341756760342581
8,2502,0.004340701099746684
9,1258,0.004292580807598376
10,908,0.0041730621798133525
11,4878,0.0041550304635350165
12,2599,0.00408362256560645
13,1784,0.00404949790935605
14,1230,0.0039848213494794536
15,344,0.0038878153963521917
16,1285,0.0038384964638867674
17,5669,0.0038160715033685377
18,3911,0.003780616079570078
19,1407,0.0037561073611908657
